age,year,central,lower,upper,type,sex
65,2001,0.0228773380245024,,,historic,male
65,2002,0.0210563068615996,,,historic,male
65,2003,0.020826917898802,,,historic,male
65,2004,0.02130450692288,,,historic,male
65,2005,0.0208837895915981,,,historic,male
65,2006,0.0194164114580122,,,historic,male
65,2007,0.0201337532760741,,,historic,male
65,2008,0.0193312305467289,,,historic,male
65,2009,0.0188345443069002,,,historic,male
65,2010,0.0192159877017679,,,historic,male
65,2011,0.0189674895752611,,,historic,male
65,2012,0.0189677365978767,,,historic,male
65,2013,0.0185346996054757,,,historic,male
65,2014,0.0207900207900208,,,historic,male
65,2015,0.0184029275028335,,,historic,male
65,2016,0.0186888647942826,,,historic,male
65,2017,0.0195919610653042,,,historic,male
65,2018,0.0175187349965853,,,historic,male
65,2019,0.016900561392561,,,historic,male
65,2020,0.01825364849136,,,historic,male
65,2021,0.017686170212766,,,historic,male
65,2022,0.0175237629947036,0.0186880761275636,0.0164322871537236,forecast,male
65,2023,0.0173650189458556,0.0190289811152152,0.015847399155447,forecast,male
65,2024,0.0172059168314617,0.0192295058323203,0.0153820762238351,forecast,male
65,2025,0.0170499004422873,0.0193979187380215,0.0149826140333863,forecast,male
65,2026,0.0168928912095705,0.0195109637709422,0.0146265986224621,forecast,male
65,2027,0.0167385953843366,0.0195994793011523,0.014287215133335,forecast,male
65,2028,0.0165861981194125,0.0196757106628481,0.0139815862312799,forecast,male
65,2029,0.0164381839466951,0.0197101157486881,0.0136814039059266,forecast,male
65,2030,0.0162863994706957,0.0197492011226655,0.0134076614247238,forecast,male
65,2031,0.0161409575795553,0.0197773147515463,0.0131399450237128,forecast,male
65,2032,0.0159883695857917,0.019775747010942,0.0128851840990588,forecast,male
65,2033,0.0158469385048708,0.0197940043144485,0.0126489037072659,forecast,male
65,2034,0.0156983093196878,0.0197942570597299,0.0124196670819441,forecast,male
65,2035,0.0155554086207062,0.0197807087051654,0.0121989904544283,forecast,male
65,2036,0.0154133571986255,0.0197693745968929,0.0119836924609037,forecast,male
65,2037,0.015276686719682,0.0197364928731728,0.0117729571317567,forecast,male
65,2038,0.015139743114598,0.0197194186965148,0.0115722696858133,forecast,male
65,2039,0.0150000607066586,0.0196856863367045,0.0113751944679445,forecast,male
65,2040,0.0148607901669067,0.0196454209355432,0.0111815124263256,forecast,male
